wavs,fluxes,fluxerrs
5.237200086849043,0.003500252491006319,5.8250348779589655e-05
5.2380000868288334,0.003397785024801122,5.6175232796644995e-05
5.238800086808624,0.0032699050070815793,5.3785051941202276e-05
5.239600086788414,0.0030657001997687174,5.1992593815238144e-05
5.240400086768204,0.003221006720752931,5.1766611731460916e-05
5.241200086747995,0.003352913707163657,5.278495794564476e-05
5.242000086727785,0.0031541483621035315,5.43671622548654e-05
5.242800086707575,0.0031333778708488884,5.679047763692236e-05
5.2436000866873655,0.003188236711101684,5.810885428855108e-05
5.244400086667156,0.0032897883726028835,5.9183553065749806e-05
5.245200086646946,0.003158172489193541,5.850295690272909e-05
5.2460000866267364,0.003226690079771952,5.6937548203250576e-05
5.246800086606527,0.003119542427223554,5.436549874010444e-05
5.247600086586317,0.0029588840633676377,5.238077980422778e-05
5.248400086566107,0.0029504381386720843,5.205045626219135e-05
5.249200086545898,0.003177570231327231,5.295361584344499e-05
5.250000086525688,0.0034048214951264495,5.449156510381717e-05
5.250800086505478,0.0036666528797254334,5.661979130196452e-05
5.2516000864852685,0.003488161158622275,5.868982401255098e-05
5.252400086465059,0.0032784521563572356,6.01437979077159e-05
5.253200086444849,0.003143655634665415,5.937009795254383e-05
5.2540000864246394,0.0030845127893004334,5.7561497240181145e-05
5.25480008640443,0.0032896804434603146,5.5637279862226177e-05
5.25560008638422,0.003166451551968088,5.388680631043178e-05
5.25640008636401,0.0030603320928309246,5.289032551845874e-05
5.257200086343801,0.003053883079597913,5.2775917036216036e-05
5.258000086323591,0.003065733580277012,5.3662468265733706e-05
5.258800086303381,0.0032425328964370338,5.624616979336108e-05
5.2596000862831715,0.0033676261084897787,5.89324625554788e-05
5.260400086262962,0.0032681557909147183,6.0365590221149884e-05
5.261200086242752,0.0032154346323075263,6.0258993490433426e-05
5.2620000862225424,0.003334534029231202,5.9417890384562396e-05
5.262800086202333,0.003376314508532375,5.791679001647336e-05
5.263600086182123,0.0032525028322075993,5.511353115641387e-05
5.264400086161913,0.003240954571995,5.3650794542889425e-05
5.265200086141704,0.0033093120479211675,5.304943833227171e-05
5.266000086121494,0.003387572276215002,5.36113282946611e-05
5.266800086101284,0.0033418512227186,5.516062630732643e-05
5.2676000860810746,0.0034298608703027303,5.77570636275875e-05
5.268400086060865,0.003383101255368033,6.028911591288222e-05
5.269200086040655,0.003280219572865739,6.146862820461547e-05
5.2700000860204455,0.0033655079886633394,6.058550120202332e-05
5.270800086000236,0.003483350775183169,5.895003377009783e-05
5.271600085980026,0.003419753672920012,5.6178703320355273e-05
5.272400085959816,0.003188318850104881,5.409484092944315e-05
5.273200085939607,0.0030268823939765483,5.255766177702078e-05
5.274000085919397,0.0029786247980395242,5.316041152929912e-05
5.274800085899187,0.003133555101295444,5.442124471911564e-05
5.2756000858789776,0.0032514188444730855,5.7105193928648743e-05
5.276400085858768,0.0032223806865845266,5.958104693943254e-05
5.277200085838558,0.003218067291015223,6.12455114087921e-05
5.2780000858183485,0.0033458540472477353,6.131847512338357e-05
5.278800085798139,0.0033025597710915253,5.9748432197764385e-05
5.279600085777929,0.0031856212176337387,5.6811158291384946e-05
5.280400085757719,0.0032635122084568977,5.438603692122541e-05
5.28120008573751,0.003203165613557918,5.314501918907256e-05
5.2820000857173,0.0032792796395498982,5.301561156751546e-05
5.28280008569709,0.0032812627410127777,5.3525727683856064e-05
